ID,Gender,Age,Graduated,Profession,Spending_Score,Var_1,Segmentation
461845,Female,48,Yes,Doctor,Average,Cat_6,C
465182,Female,65,Yes,Lawyer,Low,Cat_6,A
463868,Male,51,No,Engineer,Average,Cat_4,B
464028,Female,21,No,Healthcare,Low,Cat_6,D
466438,Female,42,Yes,Artist,Low,Cat_6,A
462196,Male,56,No,Marketing,Average,Cat_4,B
463043,Female,86,Yes,Lawyer,High,Cat_6,C
464316,Male,59,Yes,Artist,Average,Cat_6,C
466595,Male,86,Yes,Executive,High,Cat_6,C
465240,Male,59,Yes,Artist,High,Cat_7,D
467303,Male,38,Yes,Doctor,Average,Cat_6,C
465388,Female,31,Yes,Marketing,Low,Cat_6,D
462014,Female,45,Yes,Artist,Low,Cat_6,B
465401,Female,48,Yes,Artist,Low,Cat_6,B
461096,Female,33,No,Engineer,Low,Cat_3,B
462801,Male,38,Yes,Entertainment,Average,Cat_6,B
463829,Female,49,Yes,Artist,Average,Cat_6,C
459770,Female,48,Yes,Artist,Average,Cat_6,A
461421,Male,37,Yes,Artist,Average,Cat_6,B
463737,Male,28,Yes,Healthcare,Low,Cat_2,C
462433,Female,33,Yes,Doctor,Average,Cat_6,B
465311,Male,20,No,Healthcare,Low,Cat_6,D
464804,Male,27,No,Entertainment,Low,Cat_4,A
464721,Male,39,Yes,Artist,Average,Cat_6,B
465131,Female,87,No,Lawyer,Low,Cat_6,C
467371,Male,30,Yes,Healthcare,Low,Cat_6,B
465348,Male,30,No,Executive,High,Cat_6,D
459004,Female,51,Yes,Artist,High,Cat_6,C
465290,Male,46,Yes,Executive,High,Cat_6,B
464165,Female,55,No,Entertainment,Low,Cat_6,A
462502,Male,39,No,Entertainment,Low,Cat_6,A
467572,Male,63,Yes,Artist,Average,Cat_6,A
464117,Male,84,Yes,Lawyer,High,Cat_6,C
461688,Male,41,Yes,Executive,High,Cat_6,C
467148,Male,28,Yes,Artist,Low,Cat_6,A
460130,Male,27,Yes,Healthcare,Low,Cat_1,A
462425,Male,35,Yes,Doctor,Low,Cat_6,A
460326,Female,47,Yes,Artist,Low,Cat_6,B
465903,Female,51,Yes,Artist,Low,Cat_6,B
461961,Female,32,Yes,Artist,Low,Cat_6,B
467855,Male,31,Yes,Engineer,Low,Cat_6,D
459213,Female,38,Yes,Healthcare,Low,Cat_6,A
461120,Male,20,No,Healthcare,Low,Cat_3,D
467927,Male,31,Yes,Doctor,Low,Cat_2,A
466908,Male,55,Yes,Entertainment,Low,Cat_6,A
461042,Male,19,No,Healthcare,Low,Cat_4,D
466497,Male,83,Yes,Lawyer,Low,Cat_6,D
465027,Male,41,Yes,Doctor,Low,Cat_6,B
463550,Female,38,Yes,Artist,Average,Cat_4,C
462943,Male,61,Yes,Executive,High,Cat_6,B
462954,Female,48,Yes,Homemaker,Low,Cat_6,A
463567,Male,40,Yes,Doctor,Average,Cat_6,B
466124,Female,47,Yes,Artist,Low,Cat_6,B
463354,Male,53,Yes,Executive,High,Cat_6,D
463461,Male,29,No,Doctor,Low,Cat_4,A
465586,Male,72,No,Artist,Low,Cat_6,B
466178,Female,50,Yes,Artist,Average,Cat_6,C
461929,Male,63,Yes,Entertainment,Low,Cat_6,A
465752,Male,42,Yes,Artist,Average,Cat_6,C
462931,Male,40,No,Entertainment,Average,Cat_6,D
467853,Female,63,Yes,Artist,Average,Cat_3,C
467277,Male,25,Yes,Artist,Low,Cat_6,A
459049,Male,49,Yes,Executive,High,Cat_2,B
464098,Female,28,No,Healthcare,Low,Cat_5,A
459438,Female,69,Yes,Artist,High,Cat_6,C
466815,Male,31,No,Healthcare,Low,Cat_4,C
459747,Female,36,Yes,Artist,Average,Cat_6,C
461014,Male,21,No,Healthcare,Low,Cat_3,D
462007,Female,36,Yes,Artist,Average,Cat_6,C
465446,Female,41,Yes,Healthcare,Low,Cat_1,A
461416,Female,31,Yes,Artist,Low,Cat_6,B
463089,Male,51,Yes,Executive,High,Cat_6,C
463373,Male,55,Yes,Artist,Low,Cat_3,A
461910,Male,31,Yes,Artist,Average,Cat_2,B
465470,Female,61,No,Engineer,Average,Cat_6,C
465985,Male,31,Yes,Artist,Low,Cat_6,D
462715,Female,55,Yes,Artist,High,Cat_6,B
461925,Female,33,Yes,Artist,Low,Cat_3,C
465743,Female,50,Yes,Artist,Average,Cat_2,C
463675,Male,71,No,Entertainment,Low,Cat_6,A
459712,Male,18,No,Healthcare,Low,Cat_6,D
464305,Female,73,Yes,Lawyer,High,Cat_6,C
467178,Female,58,No,Lawyer,High,Cat_6,C
464185,Male,65,Yes,Artist,High,Cat_6,A
467082,Female,75,Yes,Artist,High,Cat_6,C
459948,Female,62,Yes,Engineer,Low,Cat_6,B
465991,Female,38,Yes,Healthcare,Low,Cat_6,D
465407,Female,27,Yes,Homemaker,Low,Cat_6,D
466225,Male,19,No,Healthcare,Low,Cat_2,D
465321,Male,43,Yes,Entertainment,Low,Cat_3,A
461843,Female,50,Yes,Artist,High,Cat_3,C
465935,Male,27,Yes,Entertainment,Low,Cat_6,A
463758,Male,33,No,Healthcare,Low,Cat_7,C
464651,Female,26,No,Doctor,Average,Cat_4,D
460526,Female,28,No,Unemployed,Average,Cat_3,C
467085,Male,45,Yes,Entertainment,Low,Cat_6,A
463965,Male,25,Yes,Doctor,Low,Cat_6,A
467156,Male,37,Yes,Artist,Low,Cat_6,B
461347,Female,37,Yes,Artist,Average,Cat_6,B
462113,Female,60,Yes,Artist,High,Cat_6,C
461299,Female,76,Yes,Lawyer,High,Cat_6,C
466760,Male,47,Yes,Doctor,Average,Cat_6,A
459760,Female,42,Yes,Artist,Low,Cat_6,A
463972,Male,66,Yes,Artist,Low,Cat_2,C
462051,Male,20,No,Healthcare,Low,Cat_4,D
467431,Male,40,Yes,Artist,Average,Cat_6,C
463466,Male,21,No,Healthcare,Low,Cat_6,D
460479,Female,42,No,Doctor,Low,Cat_3,A
461033,Male,57,Yes,Doctor,Average,Cat_6,C
460839,Male,23,No,Healthcare,Low,Cat_6,D
462426,Female,52,Yes,Artist,Average,Cat_6,C
461431,Male,42,Yes,Doctor,Average,Cat_1,C
461121,Male,28,No,Doctor,Low,Cat_3,D
467149,Male,43,Yes,Artist,Average,Cat_6,A
461809,Male,30,Yes,Doctor,Low,Cat_6,D
463793,Male,26,No,Healthcare,Low,Cat_4,A
460168,Male,86,Yes,Executive,High,Cat_2,C
463931,Male,52,Yes,Entertainment,Average,Cat_6,C
463046,Female,43,No,Engineer,Low,Cat_6,A
465377,Male,26,Yes,Artist,Average,Cat_6,A
460020,Male,53,Yes,Artist,Average,Cat_6,C
461878,Male,33,Yes,Healthcare,Low,Cat_6,D
465802,Male,25,Yes,Healthcare,Low,Cat_6,C
466956,Female,55,Yes,Artist,Low,Cat_6,B
462559,Female,47,Yes,Engineer,Average,Cat_2,C
464811,Female,43,No,Engineer,Average,Cat_4,B
467260,Male,27,No,Doctor,Low,Cat_6,D
458994,Male,38,Yes,Healthcare,Average,Cat_6,C
459772,Female,69,Yes,Artist,Average,Cat_5,C
464895,Male,19,No,Doctor,Low,Cat_4,C
460625,Female,28,No,Marketing,Low,Cat_3,D
465263,Male,65,Yes,Artist,High,Cat_6,C
461147,Male,33,Yes,Artist,Low,Cat_3,C
462441,Female,22,No,Healthcare,Low,Cat_6,D
459828,Female,25,No,Homemaker,Average,Cat_6,D
460328,Female,52,Yes,Artist,Low,Cat_6,A
466448,Female,37,Yes,Artist,Low,Cat_6,B
463556,Male,29,Yes,Entertainment,Low,Cat_2,D
461109,Male,31,Yes,Healthcare,Low,Cat_3,D
460557,Female,36,Yes,Marketing,Low,Cat_3,C
466066,Female,73,Yes,Artist,Low,Cat_6,C
459457,Male,51,Yes,Artist,Low,Cat_6,A
464404,Male,89,Yes,Artist,Low,Cat_6,A
463538,Male,60,No,Executive,High,Cat_6,B
459613,Male,40,Yes,Healthcare,Low,Cat_6,D
466588,Female,22,No,Healthcare,Low,Cat_6,D
460112,Male,28,Yes,Engineer,Average,Cat_3,C
466744,Female,52,Yes,Artist,Average,Cat_6,C
461821,Female,28,No,Doctor,Low,Cat_6,C
463993,Female,37,Yes,Artist,Average,Cat_6,B
467779,Male,53,Yes,Doctor,Average,Cat_6,C
461144,Female,23,No,Lawyer,Low,Cat_3,B
464308,Female,75,Yes,Lawyer,High,Cat_6,B
459819,Male,71,Yes,Entertainment,High,Cat_6,B
464509,Male,53,Yes,Artist,High,Cat_6,C
464061,Male,30,Yes,Artist,Average,Cat_6,B
466064,Female,31,No,Entertainment,Average,Cat_3,A
461999,Male,27,Yes,Doctor,Low,Cat_6,B
466913,Male,65,Yes,Lawyer,Low,Cat_6,A
462627,Male,27,No,Entertainment,Average,Cat_4,D
465765,Male,52,No,Entertainment,Average,Cat_4,B
460245,Female,52,Yes,Artist,Low,Cat_7,B
460158,Female,51,No,Engineer,Low,Cat_4,D
460703,Female,30,Yes,Engineer,Average,Cat_4,D
465625,Male,42,Yes,Artist,Low,Cat_6,C
466857,Female,19,No,Healthcare,Low,Cat_5,D
466828,Male,50,Yes,Executive,High,Cat_6,B
464679,Male,41,Yes,Artist,Average,Cat_4,C
464145,Female,36,No,Engineer,Low,Cat_6,D
465543,Female,43,Yes,Healthcare,Average,Cat_3,A
467630,Male,85,No,Lawyer,Low,Cat_6,D
465726,Male,70,No,Unemployed,Low,Cat_4,D
466218,Female,22,No,Healthcare,Low,Cat_2,D
459645,Male,43,Yes,Artist,Average,Cat_6,B
465521,Female,47,Yes,Artist,Average,Cat_7,C
460300,Female,60,Yes,Lawyer,Low,Cat_6,D
466821,Male,30,Yes,Healthcare,Low,Cat_1,D
466367,Female,37,Yes,Doctor,Low,Cat_2,B
464898,Male,31,Yes,Healthcare,Low,Cat_4,C
459477,Female,36,No,Engineer,Low,Cat_6,D
464698,Male,82,Yes,Lawyer,Low,Cat_4,A
467129,Female,49,No,Marketing,Average,Cat_4,A
462712,Male,33,Yes,Homemaker,Low,Cat_6,D
465632,Male,37,Yes,Artist,Low,Cat_7,A
460735,Male,35,Yes,Engineer,Average,Cat_3,A
467812,Male,50,Yes,Artist,Low,Cat_2,B
464950,Male,21,No,Healthcare,Low,Cat_4,D
459562,Male,59,No,Entertainment,Average,Cat_7,C
464839,Female,20,No,Healthcare,Low,Cat_4,D
465959,Female,49,Yes,Engineer,Low,Cat_6,A
463624,Male,62,Yes,Executive,High,Cat_6,C
466227,Male,61,Yes,Artist,Average,Cat_6,C
463056,Male,43,Yes,Homemaker,Average,Cat_4,A
465334,Female,41,No,Marketing,Average,Cat_6,A
460595,Male,21,No,Doctor,Low,Cat_3,D
461618,Female,42,Yes,Artist,High,Cat_6,C
464955,Female,38,No,Engineer,Average,Cat_4,B
459642,Male,36,Yes,Executive,High,Cat_6,B
460844,Male,51,Yes,Healthcare,Low,Cat_6,A
463188,Female,48,Yes,Artist,Low,Cat_6,C
463889,Female,29,Yes,Homemaker,Low,Cat_1,D
459509,Male,30,Yes,Healthcare,Low,Cat_6,D
460211,Male,25,No,Artist,Low,Cat_6,A
464838,Male,19,No,Healthcare,Low,Cat_2,D
462134,Male,88,No,Lawyer,Low,Cat_7,D
464635,Male,43,Yes,Healthcare,High,Cat_4,B
465213,Male,38,Yes,Entertainment,Average,Cat_6,B
460317,Male,32,No,Doctor,Low,Cat_6,D
460196,Female,38,Yes,Healthcare,Low,Cat_6,D
463643,Female,43,Yes,Artist,Low,Cat_6,A
459285,Male,76,Yes,Lawyer,Low,Cat_6,A
464558,Male,30,Yes,Healthcare,Low,Cat_6,D
463950,Male,31,No,Healthcare,Low,Cat_7,D
464657,Male,23,No,Healthcare,Low,Cat_3,D
461922,Male,70,No,Lawyer,High,Cat_1,B
465421,Female,25,No,Engineer,Low,Cat_4,A
463617,Male,29,No,Marketing,Low,Cat_6,D
461574,Female,50,Yes,Artist,Average,Cat_6,C
467638,Male,71,Yes,Artist,Average,Cat_6,C
460762,Female,18,No,Healthcare,Low,Cat_4,D
467568,Male,42,Yes,Artist,Low,Cat_6,A
462623,Male,35,No,Healthcare,Low,Cat_4,D
459762,Female,45,Yes,Artist,Average,Cat_7,B
460408,Female,41,Yes,Artist,Low,Cat_6,A
461089,Male,20,No,Marketing,Low,Cat_3,B
466866,Male,27,No,Entertainment,Average,Cat_6,A
467781,Male,27,Yes,Healthcare,High,Cat_6,D
467867,Female,18,No,Healthcare,Low,Cat_4,D
459309,Female,41,Yes,Artist,High,Cat_2,B
465040,Male,67,No,Lawyer,Average,Cat_6,A
462387,Female,28,Yes,Artist,Low,Cat_7,A
459621,Female,29,No,Healthcare,Low,Cat_7,D
463646,Male,45,No,Artist,Average,Cat_6,B
462810,Male,36,No,Executive,High,Cat_6,C
460065,Female,79,Yes,Artist,Average,Cat_6,C
463999,Female,33,No,Engineer,Low,Cat_6,C
461785,Female,87,Yes,Artist,Average,Cat_6,C
461238,Female,52,Yes,Artist,Low,Cat_6,A
464200,Female,32,No,Healthcare,Low,Cat_6,D
465819,Female,42,Yes,Engineer,Low,Cat_4,A
462018,Male,22,No,Healthcare,Low,Cat_2,D
459275,Female,18,No,Doctor,Low,Cat_6,D
461498,Female,26,No,Doctor,Low,Cat_2,D
461894,Female,66,Yes,Artist,Average,Cat_6,C
461176,Female,66,No,Engineer,Average,Cat_5,B
460759,Male,69,No,Lawyer,Low,Cat_1,B
460570,Male,25,Yes,Marketing,Low,Cat_3,C
463928,Male,55,Yes,Artist,Low,Cat_6,A
465753,Female,49,Yes,Artist,Low,Cat_6,C
467354,Male,61,Yes,Doctor,Low,Cat_6,A
467326,Female,47,Yes,Artist,Low,Cat_1,C
461331,Male,59,Yes,Executive,High,Cat_6,C
462744,Male,38,Yes,Artist,Average,Cat_6,B
461436,Male,55,Yes,Artist,Average,Cat_2,C
463057,Female,25,No,Homemaker,Low,Cat_2,D
467609,Male,36,No,Artist,Low,Cat_6,A
466451,Male,41,Yes,Entertainment,Low,Cat_6,A
463680,Female,39,No,Engineer,Low,Cat_3,A
463589,Female,20,No,Healthcare,Low,Cat_6,D
460459,Female,33,No,Engineer,Low,Cat_3,D
459128,Female,78,No,Lawyer,High,Cat_6,B
464957,Female,87,No,Lawyer,Low,Cat_4,A
464835,Male,19,No,Healthcare,Low,Cat_4,D
466428,Female,23,No,Unemployed,Low,Cat_6,D
466210,Female,60,Yes,Artist,High,Cat_6,C
462351,Male,77,No,Lawyer,High,Cat_6,C
460015,Female,43,No,Entertainment,Low,Cat_3,D
463355,Female,51,Yes,Artist,Average,Cat_6,C
465354,Male,18,No,Doctor,Low,Cat_2,C
464373,Female,46,Yes,Artist,Low,Cat_6,B
459611,Female,20,No,Healthcare,Low,Cat_6,D
466487,Female,27,Yes,Healthcare,Low,Cat_4,A
462166,Male,26,Yes,Artist,Low,Cat_1,C
461056,Female,57,Yes,Artist,High,Cat_3,C
461488,Male,53,Yes,Artist,Average,Cat_6,C
465745,Male,38,Yes,Artist,Low,Cat_6,C
464415,Male,41,No,Doctor,Low,Cat_6,A
462727,Female,81,No,Lawyer,High,Cat_6,A
463268,Female,38,No,Engineer,Low,Cat_4,A
462085,Female,30,Yes,Healthcare,Low,Cat_6,D
465226,Male,37,No,Entertainment,Low,Cat_6,A
461465,Male,28,Yes,Artist,Average,Cat_6,A
461409,Male,43,No,Artist,High,Cat_6,B
467791,Male,21,No,Doctor,Low,Cat_7,D
463761,Male,33,Yes,Artist,Average,Cat_6,A
466098,Male,78,Yes,Lawyer,High,Cat_6,A
460471,Female,18,No,Unemployed,Low,Cat_4,D
465783,Male,23,No,Healthcare,Low,Cat_3,D
467796,Female,27,No,Healthcare,Low,Cat_6,A
464859,Female,45,Yes,Artist,Average,Cat_6,B
467386,Male,31,No,Doctor,Low,Cat_6,D
461984,Male,42,Yes,Artist,Average,Cat_6,C
467205,Female,37,Yes,Healthcare,Low,Cat_6,C
464525,Male,33,Yes,Entertainment,Low,Cat_6,D
467103,Male,32,Yes,Healthcare,Low,Cat_6,A
461067,Male,21,No,Healthcare,Low,Cat_3,D
462569,Female,32,No,Doctor,Low,Cat_3,D
462069,Male,36,Yes,Artist,Average,Cat_6,B
465614,Male,43,Yes,Artist,Low,Cat_6,C
464822,Male,37,No,Entertainment,Average,Cat_4,A
460252,Male,41,Yes,Artist,Low,Cat_6,A
466603,Male,41,Yes,Engineer,Average,Cat_6,C
462884,Female,55,No,Artist,Low,Cat_3,B
462418,Male,61,No,Engineer,Average,Cat_6,C
465699,Female,38,No,Artist,Low,Cat_4,D
466488,Male,62,Yes,Entertainment,Average,Cat_6,C
462783,Female,33,No,Marketing,Low,Cat_3,D
467063,Male,53,Yes,Entertainment,Average,Cat_6,B
461919,Male,38,Yes,Doctor,Low,Cat_6,A
461844,Male,51,No,Artist,Average,Cat_7,C
460600,Female,41,Yes,Artist,Low,Cat_3,A
462636,Female,36,No,Marketing,Low,Cat_4,D
464981,Male,45,Yes,Artist,Average,Cat_6,C
466034,Female,71,No,Engineer,Low,Cat_6,B
461078,Female,26,No,Homemaker,Low,Cat_3,A
465664,Female,84,Yes,Lawyer,Low,Cat_6,A
467037,Male,56,No,Lawyer,High,Cat_6,C
465474,Male,27,No,Marketing,Low,Cat_4,D
459158,Male,36,No,Engineer,Low,Cat_6,D
461545,Female,70,Yes,Artist,Low,Cat_7,B
463819,Male,25,No,Artist,Low,Cat_6,A
464397,Female,40,Yes,Engineer,Average,Cat_6,C
464003,Male,22,No,Healthcare,Low,Cat_2,D
466221,Male,48,Yes,Artist,Low,Cat_6,B
465172,Female,41,Yes,Artist,Average,Cat_6,C
460621,Male,77,Yes,Lawyer,Low,Cat_3,C
467702,Male,72,Yes,Artist,Low,Cat_6,D
461036,Female,21,No,Healthcare,Low,Cat_3,D
460376,Female,29,Yes,Healthcare,Low,Cat_2,C
467348,Female,33,Yes,Homemaker,Average,Cat_6,D
462595,Female,29,Yes,Artist,Low,Cat_4,D
461195,Male,18,No,Healthcare,Low,Cat_4,D
466353,Female,38,Yes,Engineer,Average,Cat_6,B
466464,Female,48,Yes,Homemaker,Average,Cat_3,B
466287,Female,48,Yes,Doctor,Average,Cat_2,A
462035,Female,37,Yes,Artist,Low,Cat_6,C
463082,Male,32,Yes,Healthcare,Low,Cat_6,D
463600,Male,33,No,Healthcare,Low,Cat_2,B
463679,Male,31,No,Healthcare,Low,Cat_4,D
465812,Male,47,No,Artist,Average,Cat_4,A
465048,Male,63,Yes,Artist,Average,Cat_4,C
460025,Female,26,Yes,Healthcare,Low,Cat_6,D
466764,Male,65,Yes,Lawyer,High,Cat_6,C
462125,Male,22,No,Healthcare,Average,Cat_7,D
459551,Female,42,No,Engineer,Low,Cat_6,B
467152,Male,43,No,Artist,Low,Cat_6,A
461174,Female,23,No,Marketing,Low,Cat_3,B
466420,Male,27,Yes,Artist,Low,Cat_3,B
460051,Male,42,Yes,Artist,Low,Cat_6,A
463144,Male,45,Yes,Executive,High,Cat_6,C
465438,Male,33,Yes,Doctor,Low,Cat_4,D
460438,Male,58,No,Executive,High,Cat_3,B
459032,Male,21,No,Doctor,Low,Cat_6,A
461199,Female,85,Yes,Homemaker,Low,Cat_6,D
462061,Male,41,No,Doctor,Low,Cat_6,B
467623,Male,76,Yes,Unemployed,High,Cat_6,A
466119,Female,57,No,Engineer,Low,Cat_3,B
460952,Male,38,No,Doctor,Average,Cat_6,A
459024,Male,50,Yes,Artist,Average,Cat_6,C
461632,Male,25,Yes,Artist,Low,Cat_6,D
464010,Male,33,No,Healthcare,Low,Cat_6,C
464405,Male,62,Yes,Entertainment,Low,Cat_6,D
459189,Male,26,No,Healthcare,Low,Cat_6,C
466972,Male,25,Yes,Artist,Low,Cat_6,A
467072,Male,63,No,Executive,High,Cat_6,C
462448,Male,19,No,Healthcare,Low,Cat_6,D
467078,Female,26,No,Healthcare,High,Cat_7,C
460437,Female,26,Yes,Artist,Low,Cat_6,A
463830,Female,30,Yes,Engineer,Low,Cat_6,D
463475,Female,36,Yes,Doctor,Low,Cat_6,B
462237,Female,22,No,Healthcare,Low,Cat_4,D
466804,Female,40,Yes,Homemaker,Low,Cat_3,A
460184,Male,27,No,Doctor,Low,Cat_6,D
461287,Male,42,Yes,Executive,High,Cat_6,B
462039,Male,21,No,Healthcare,Low,Cat_2,D
467482,Male,38,Yes,Executive,High,Cat_6,C
459081,Male,63,Yes,Artist,Average,Cat_6,C
463048,Female,47,Yes,Homemaker,High,Cat_6,A
460711,Female,25,Yes,Engineer,Low,Cat_6,D
462984,Female,69,Yes,Artist,High,Cat_6,B
459447,Male,53,Yes,Artist,Low,Cat_6,B
466008,Male,36,Yes,Artist,Low,Cat_6,C
467567,Male,27,Yes,Healthcare,Low,Cat_6,D
461001,Female,59,Yes,Artist,Low,Cat_3,B
462836,Male,19,No,Healthcare,Low,Cat_6,D
462176,Male,29,No,Executive,Average,Cat_7,D
459580,Female,51,Yes,Lawyer,Low,Cat_6,B
460160,Male,43,Yes,Entertainment,Low,Cat_3,D
460808,Male,42,Yes,Artist,Low,Cat_6,B
459640,Female,72,Yes,Doctor,High,Cat_6,C
467199,Male,37,Yes,Artist,Low,Cat_6,A
466939,Male,66,No,Lawyer,High,Cat_6,B
461796,Male,39,Yes,Artist,Average,Cat_1,A
464686,Female,21,No,Entertainment,Low,Cat_4,D
460843,Male,21,No,Healthcare,Low,Cat_6,D
460370,Female,28,Yes,Executive,High,Cat_6,C
465059,Male,56,Yes,Artist,Average,Cat_6,C
465531,Female,40,Yes,Homemaker,Low,Cat_6,D
465925,Male,26,Yes,Healthcare,Low,Cat_6,D
464828,Male,18,No,Healthcare,Low,Cat_4,D
462230,Male,23,No,Healthcare,Low,Cat_4,D
466154,Female,45,Yes,Artist,Average,Cat_3,B
462197,Female,65,No,Engineer,Average,Cat_4,A
461692,Female,87,No,Artist,Low,Cat_6,A
462019,Female,56,Yes,Artist,Average,Cat_6,C
460763,Male,47,Yes,Artist,Low,Cat_6,B
465740,Female,68,Yes,Doctor,Low,Cat_6,A
460865,Male,18,No,Healthcare,Low,Cat_4,D
459991,Male,40,Yes,Artist,Low,Cat_6,A
463564,Female,41,Yes,Doctor,Low,Cat_6,B
463749,Male,23,No,Healthcare,Low,Cat_6,D
464037,Male,35,Yes,Artist,Low,Cat_6,B
459180,Male,66,Yes,Executive,High,Cat_6,C
460901,Male,22,No,Doctor,Low,Cat_6,D
465312,Male,23,No,Healthcare,Low,Cat_6,D
466585,Male,18,No,Marketing,Low,Cat_1,D
460444,Male,60,No,Artist,Low,Cat_6,B
462209,Female,40,No,Artist,Low,Cat_4,D
462649,Female,30,No,Engineer,Average,Cat_4,D
464132,Male,28,No,Entertainment,Low,Cat_6,D
467601,Male,42,No,Artist,Low,Cat_6,B
464458,Male,46,Yes,Artist,Low,Cat_6,B
466346,Female,23,No,Healthcare,Low,Cat_4,D
465471,Male,43,Yes,Artist,Low,Cat_6,B
460179,Female,20,No,Entertainment,Low,Cat_2,B
461833,Female,27,Yes,Healthcare,Low,Cat_6,C
459801,Female,27,Yes,Engineer,Low,Cat_6,D
461719,Male,82,Yes,Lawyer,Low,Cat_6,D
460831,Male,21,No,Healthcare,Low,Cat_6,D
463833,Female,25,No,Doctor,Low,Cat_4,A
464974,Male,60,No,Artist,Average,Cat_4,B
465344,Female,71,Yes,Lawyer,High,Cat_6,C
460398,Female,39,Yes,Entertainment,Low,Cat_6,A
463681,Male,83,Yes,Lawyer,Low,Cat_6,D
459725,Female,35,Yes,Artist,Low,Cat_6,B
466580,Male,19,No,Healthcare,Low,Cat_7,D
464207,Male,53,Yes,Artist,Low,Cat_6,A
461281,Male,23,No,Healthcare,Low,Cat_2,D
465781,Male,20,No,Healthcare,Low,Cat_3,D
461285,Male,20,No,Healthcare,Low,Cat_6,D
463360,Female,50,Yes,Artist,Low,Cat_6,B
461622,Male,35,Yes,Executive,High,Cat_6,C
462911,Male,32,Yes,Doctor,Average,Cat_6,A
463963,Female,33,No,Engineer,High,Cat_6,D
467297,Female,53,Yes,Artist,Average,Cat_6,C
461744,Male,47,Yes,Artist,Average,Cat_6,B
464696,Female,37,Yes,Engineer,Low,Cat_4,A
460929,Male,50,Yes,Artist,Average,Cat_6,C
462840,Female,23,No,Healthcare,Low,Cat_6,D
460251,Female,30,Yes,Entertainment,Low,Cat_6,D
465476,Female,28,No,Healthcare,Low,Cat_6,A
461534,Male,39,Yes,Artist,Low,Cat_6,B
465097,Male,81,No,Lawyer,High,Cat_6,A
464391,Female,65,No,Engineer,Average,Cat_6,B
461619,Male,53,Yes,Executive,High,Cat_6,C
466519,Male,37,No,Entertainment,Low,Cat_3,B
460833,Male,30,Yes,Healthcare,Low,Cat_6,A
464425,Male,40,Yes,Artist,Low,Cat_6,B
462231,Male,28,Yes,Artist,Low,Cat_4,B
464688,Male,28,Yes,Doctor,Low,Cat_4,D
466141,Female,60,Yes,Homemaker,Low,Cat_6,C
464435,Male,48,Yes,Entertainment,Low,Cat_6,A
467824,Male,70,Yes,Lawyer,Low,Cat_6,D
459670,Female,39,Yes,Entertainment,Average,Cat_6,B
462515,Male,42,No,Doctor,Average,Cat_6,B
461604,Male,38,No,Entertainment,Average,Cat_6,B
462472,Male,35,Yes,Artist,Low,Cat_6,C
465149,Male,43,Yes,Entertainment,Average,Cat_6,B
459673,Female,83,Yes,Lawyer,Low,Cat_6,B
465507,Male,43,Yes,Artist,Low,Cat_6,B
467393,Female,46,Yes,Artist,Average,Cat_6,C
460713,Male,50,Yes,Doctor,Average,Cat_6,B
465366,Female,38,Yes,Artist,Low,Cat_6,B
465073,Male,69,No,Executive,High,Cat_6,C
464626,Female,38,Yes,Artist,Average,Cat_6,C
465450,Female,26,Yes,Healthcare,Low,Cat_6,D
461157,Male,37,No,Healthcare,Low,Cat_3,A
465032,Male,72,Yes,Executive,High,Cat_6,C
460965,Male,52,Yes,Artist,Average,Cat_6,B
466166,Male,85,Yes,Lawyer,High,Cat_4,A
460131,Female,29,Yes,Healthcare,Low,Cat_6,D
465577,Male,26,No,Healthcare,Low,Cat_3,C
463334,Female,33,Yes,Doctor,Low,Cat_4,C
462100,Female,40,Yes,Healthcare,Low,Cat_2,D
459125,Female,32,Yes,Artist,Low,Cat_6,A
467734,Male,79,Yes,Lawyer,High,Cat_6,B
462865,Female,25,Yes,Healthcare,Low,Cat_6,D
465932,Male,35,No,Artist,Low,Cat_7,A
460377,Female,68,Yes,Lawyer,Low,Cat_6,C
463138,Female,28,No,Homemaker,Low,Cat_3,D
461202,Male,33,Yes,Healthcare,Low,Cat_6,C
466288,Male,36,Yes,Artist,Average,Cat_2,B
459161,Male,51,Yes,Executive,High,Cat_6,C
466780,Female,36,Yes,Artist,Low,Cat_6,A
466959,Male,25,Yes,Artist,Low,Cat_6,D
463786,Female,37,Yes,Artist,Average,Cat_6,C
459093,Female,39,Yes,Doctor,Average,Cat_7,C
463747,Female,35,Yes,Artist,Average,Cat_6,C
460259,Male,21,No,Healthcare,Low,Cat_2,D
464494,Female,55,Yes,Artist,Average,Cat_3,C
466563,Female,20,No,Marketing,Low,Cat_6,D
466722,Male,35,No,Executive,High,Cat_6,C
460561,Female,39,No,Engineer,Low,Cat_3,C
461522,Male,83,No,Executive,High,Cat_6,D
459039,Male,45,Yes,Artist,Average,Cat_6,C
459452,Male,40,Yes,Artist,Low,Cat_6,C
461713,Female,27,Yes,Artist,Low,Cat_6,C
461567,Male,51,No,Entertainment,Average,Cat_6,C
461495,Male,35,Yes,Artist,Average,Cat_6,B
461602,Female,26,Yes,Artist,Low,Cat_6,A
461781,Male,57,Yes,Artist,Low,Cat_6,C
462126,Male,20,No,Healthcare,Average,Cat_7,D
461247,Female,49,Yes,Artist,Low,Cat_6,A
461620,Male,52,Yes,Entertainment,Low,Cat_6,B
463286,Male,35,Yes,Artist,Average,Cat_6,C
